Fecha;recurso;codigo_agente;combustible;consumo_combustible_mbtu
2020-05-17;MERILECTRICA 1;EPSG;GAS;11965,51
2020-05-17;PAIPA 1;HIMG;CARBON;11309,83
2020-05-17;PAIPA 2;HIMG;CARBON;21485,59
2020-05-17;PAIPA 3;HIMG;CARBON;20542,16
2020-05-17;PAIPA 4;SOCG;CARBON;36654,95
2020-05-17;PROELECTRICA 1;PRIG;GAS;12554,00
2020-05-17;TASAJERO 1;TRMG;CARBON;13405,74
2020-05-17;TASAJERO 2;TERG;CARBON;38147,90
2020-05-17;TEBSAB;TBSG;GAS NI;11300,00
2020-05-17;TEBSAB;TBSG;GAS;127864,43
2020-05-17;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-05-17;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-17;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-17;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-17;TERMOCENTRO CC;ISGG;GAS;0,00
2020-05-17;TERMODORADA 1;EPMG;GAS;11304,02
2020-05-17;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-17;TERMOSIERRAB;EPMG;GAS;35780,38
2020-05-17;TERMOVALLE 1;TMVG;GAS;32007,37
2020-05-17;TERMOYOPAL 2;TYPG;GAS;8657,66
2020-05-17;ZIPAEMG 2;ENDG;CARBON;11116,00
2020-05-17;ZIPAEMG 3;ENDG;CARBON;16292,24
2020-05-17;ZIPAEMG 4;ENDG;CARBON;15154,61
2020-05-17;ZIPAEMG 5;ENDG;CARBON;13862,73
2020-05-18;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-18;BARRANQUILLA 3;TBSG;GAS;10343,21
2020-05-18;BARRANQUILLA 4;TBSG;GAS;670,60
2020-05-18;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-18;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-05-18;CARTAGENA 1;ENDG;GAS;0,00
2020-05-18;CARTAGENA 2;ENDG;GAS;0,00
2020-05-18;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-18;CARTAGENA 3;ENDG;GAS;0,00
2020-05-18;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-18;FLORES 1;TMFG;GAS;7777,70
2020-05-18;FLORES 1;TMFG;GAS NI;19348,64
2020-05-18;FLORES 4B;TMFG;GAS NI;30405,60
2020-05-18;FLORES 4B;TMFG;GAS;12222,28
2020-05-18;GECELCA 3;GECG;CARBON;23129,26
2020-05-18;GECELCA 32;GECG;CARBON;64763,83
2020-05-18;GUAJIRA 1;GECG;GAS;7915,37
2020-05-18;GUAJIRA 1;GECG;CARBON;32110,83
2020-05-18;GUAJIRA 2;GECG;GAS;1812,56
2020-05-18;GUAJIRA 2;GECG;CARBON;32059,41
2020-05-18;MERILECTRICA 1;EPSG;GAS;12154,94
2020-05-18;PAIPA 1;HIMG;CARBON;11214,60
2020-05-18;PAIPA 2;HIMG;CARBON;21249,10
2020-05-18;PAIPA 3;HIMG;CARBON;20579,35
2020-05-18;PAIPA 4;SOCG;CARBON;36635,56
2020-05-18;PROELECTRICA 1;PRIG;GAS;7632,00
2020-05-18;TASAJERO 1;TRMG;CARBON;13322,19
2020-05-18;TASAJERO 2;TERG;CARBON;38063,88
2020-05-18;TEBSAB;TBSG;GAS NI;35985,00
2020-05-18;TEBSAB;TBSG;GAS;104953,24
2020-05-18;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-05-18;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-18;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-18;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-18;TERMOCENTRO CC;ISGG;GAS;0,00
2020-05-18;TERMODORADA 1;EPMG;GAS;8308,19
2020-05-18;TERMODORADA 1;EPMG;ACPM;10,94
2020-05-18;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-18;TERMOSIERRAB;EPMG;GAS;36050,26
2020-05-18;TERMOVALLE 1;TMVG;GAS;36407,47
2020-05-18;TERMOYOPAL 2;TYPG;GAS;8622,74
2020-05-18;ZIPAEMG 2;ENDG;CARBON;12155,24
2020-05-18;ZIPAEMG 3;ENDG;CARBON;16463,62
2020-05-18;ZIPAEMG 4;ENDG;CARBON;18753,37
2020-05-18;ZIPAEMG 5;ENDG;CARBON;16697,71
2020-05-19;BARRANQUILLA 3;TBSG;GAS NI;4436,88
2020-05-19;BARRANQUILLA 3;TBSG;GAS;6671,26
2020-05-19;BARRANQUILLA 4;TBSG;GAS;5823,59
2020-05-19;BARRANQUILLA 4;TBSG;GAS NI;3873,12
2020-05-19;CARTAGENA 1;ENDG;GAS;0,00
2020-05-19;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-05-19;CARTAGENA 2;ENDG;GAS;0,00
2020-05-19;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-19;CARTAGENA 3;ENDG;GAS;0,00
2020-05-19;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-19;FLORES 1;TMFG;GAS;0,00
2020-05-19;FLORES 1;TMFG;GAS NI;27221,61
2020-05-19;FLORES 4B;TMFG;GAS NI;42672,91
2020-05-19;FLORES 4B;TMFG;GAS;0,00
2020-05-19;GECELCA 3;GECG;CARBON;43271,20
2020-05-19;GECELCA 32;GECG;CARBON;66661,57
2020-05-19;GUAJIRA 1;GECG;CARBON;29873,69
2020-05-19;GUAJIRA 1;GECG;GAS;11559,11
2020-05-19;GUAJIRA 2;GECG;CARBON;33724,12
2020-05-19;GUAJIRA 2;GECG;GAS;1151,37
2020-05-19;MERILECTRICA 1;EPSG;GAS;16529,49
2020-05-19;PAIPA 1;HIMG;CARBON;11248,87
2020-05-19;PAIPA 2;HIMG;CARBON;21245,45
2020-05-19;PAIPA 3;HIMG;CARBON;20585,26
2020-05-19;PAIPA 4;SOCG;CARBON;36659,72
2020-05-19;PROELECTRICA 1;PRIG;GAS;19320,00
2020-05-19;TASAJERO 1;TRMG;CARBON;13415,23
2020-05-19;TASAJERO 2;TERG;CARBON;37991,73
2020-05-19;TEBSAB;TBSG;GAS NI;0,00
2020-05-19;TEBSAB;TBSG;GAS;137666,44
2020-05-19;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-05-19;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-19;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-19;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-19;TERMOCENTRO CC;ISGG;GAS;0,00
2020-05-19;TERMODORADA 1;EPMG;ACPM;0,00
2020-05-19;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-19;TERMOSIERRAB;EPMG;GAS;36378,07
2020-05-19;TERMOVALLE 1;TMVG;ACPM;10549,64
2020-05-19;TERMOVALLE 1;TMVG;GAS;28182,86
2020-05-19;TERMOYOPAL 2;TYPG;GAS;9355,61
2020-05-19;ZIPAEMG 2;ENDG;CARBON;12153,50
2020-05-19;ZIPAEMG 3;ENDG;CARBON;16188,27
2020-05-19;ZIPAEMG 4;ENDG;CARBON;15824,90
2020-05-19;ZIPAEMG 5;ENDG;CARBON;16293,82
2020-05-20;BARRANQUILLA 3;TBSG;GAS;4393,00
2020-05-20;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-20;BARRANQUILLA 4;TBSG;GAS;11444,45
2020-05-20;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-20;CARTAGENA 1;ENDG;GAS;0,00
2020-05-20;CARTAGENA 1;ENDG;COMBUSTOLEO;1548,00
2020-05-20;CARTAGENA 2;ENDG;GAS;0,00
2020-05-20;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-20;CARTAGENA 3;ENDG;GAS;0,00
2020-05-20;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-20;FLORES 1;TMFG;GAS NI;17305,53
2020-05-20;FLORES 1;TMFG;GAS;3244,32
2020-05-20;FLORES 4B;TMFG;GAS NI;36035,64
2020-05-20;FLORES 4B;TMFG;GAS;6755,68
2020-05-20;GECELCA 3;GECG;CARBON;42329,78
2020-05-20;GECELCA 32;GECG;CARBON;69856,62
2020-05-20;GUAJIRA 1;GECG;CARBON;27046,41
2020-05-20;GUAJIRA 1;GECG;GAS;8533,91
2020-05-20;GUAJIRA 2;GECG;CARBON;33122,28
2020-05-20;GUAJIRA 2;GECG;GAS;951,25
2020-05-20;MERILECTRICA 1;EPSG;GAS;17302,92
2020-05-20;PAIPA 1;HIMG;CARBON;9911,91
2020-05-20;PAIPA 2;HIMG;CARBON;21174,01
2020-05-20;PAIPA 3;HIMG;CARBON;20450,95
2020-05-20;PAIPA 4;SOCG;CARBON;36634,14
2020-05-20;PROELECTRICA 1;PRIG;GAS;9284,00
2020-05-20;TASAJERO 1;TRMG;CARBON;13431,17
2020-05-20;TASAJERO 2;TERG;CARBON;37501,93
2020-05-20;TEBSAB;TBSG;GAS NI;3000,00
2020-05-20;TEBSAB;TBSG;GAS;49555,78
2020-05-20;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-05-20;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-20;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-20;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-20;TERMOCENTRO CC;ISGG;GAS;0,00
2020-05-20;TERMODORADA 1;EPMG;ACPM;0,00
2020-05-20;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-20;TERMOSIERRAB;EPMG;GAS;35998,86
2020-05-20;TERMOVALLE 1;TMVG;GAS;31053,91
2020-05-20;TERMOYOPAL 2;TYPG;GAS;9297,43
2020-05-20;ZIPAEMG 2;ENDG;CARBON;12054,37
2020-05-20;ZIPAEMG 3;ENDG;CARBON;16242,68
2020-05-20;ZIPAEMG 4;ENDG;CARBON;15949,79
2020-05-20;ZIPAEMG 5;ENDG;CARBON;16873,96
2020-05-21;BARRANQUILLA 3;TBSG;GAS;0,00
2020-05-21;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-21;BARRANQUILLA 4;TBSG;GAS;7637,45
2020-05-21;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-21;CARTAGENA 1;ENDG;GAS;0,00
2020-05-21;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-05-21;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-21;CARTAGENA 2;ENDG;GAS;0,00
2020-05-21;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-21;CARTAGENA 3;ENDG;GAS;0,00
2020-05-21;FLORES 1;TMFG;GAS NI;12326,80
2020-05-21;FLORES 1;TMFG;GAS;0,00
2020-05-21;FLORES 4B;TMFG;GAS;0,00
2020-05-21;FLORES 4B;TMFG;GAS NI;39476,32
2020-05-21;GECELCA 3;GECG;CARBON;43345,07
2020-05-21;GECELCA 32;GECG;CARBON;69624,08
2020-05-21;GUAJIRA 1;GECG;GAS;6294,45
2020-05-21;GUAJIRA 1;GECG;CARBON;26750,28
2020-05-21;GUAJIRA 2;GECG;GAS;1308,23
2020-05-21;GUAJIRA 2;GECG;CARBON;31287,82
2020-05-21;MERILECTRICA 1;EPSG;GAS;0,00
2020-05-21;PAIPA 1;HIMG;CARBON;11177,49
2020-05-21;PAIPA 2;HIMG;CARBON;21173,72
2020-05-21;PAIPA 3;HIMG;CARBON;20408,60
2020-05-21;PAIPA 4;SOCG;CARBON;36642,72
2020-05-21;PROELECTRICA 1;PRIG;GAS;12863,00
2020-05-21;TASAJERO 1;TRMG;CARBON;13377,84
2020-05-21;TASAJERO 2;TERG;CARBON;13437,65
2020-05-21;TEBSAB;TBSG;GAS NI;0,00
2020-05-21;TEBSAB;TBSG;GAS;93310,90
2020-05-21;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-05-21;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-21;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-21;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-21;TERMOCENTRO CC;ISGG;GAS;0,00
2020-05-21;TERMODORADA 1;EPMG;ACPM;0,00
2020-05-21;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-21;TERMOSIERRAB;EPMG;GAS;35869,08
2020-05-21;TERMOVALLE 1;TMVG;GAS;15843,14
2020-05-21;TERMOYOPAL 2;TYPG;GAS;9371,95
2020-05-21;ZIPAEMG 2;ENDG;CARBON;12080,54
2020-05-21;ZIPAEMG 3;ENDG;CARBON;16267,32
2020-05-21;ZIPAEMG 4;ENDG;CARBON;12099,17
2020-05-21;ZIPAEMG 5;ENDG;CARBON;16923,55
2020-05-22;BARRANQUILLA 3;TBSG;GAS;0,00
2020-05-22;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-22;BARRANQUILLA 4;TBSG;GAS;0,00
2020-05-22;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-22;CARTAGENA 1;ENDG;GAS;0,00
2020-05-22;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-05-22;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-22;CARTAGENA 2;ENDG;GAS;0,00
2020-05-22;CARTAGENA 3;ENDG;GAS;0,00
2020-05-22;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-22;FLORES 1;TMFG;GAS NI;17718,59
2020-05-22;FLORES 1;TMFG;GAS;4072,96
2020-05-22;FLORES 4B;TMFG;GAS NI;34484,99
2020-05-22;FLORES 4B;TMFG;GAS;7927,04
2020-05-22;GECELCA 3;GECG;CARBON;44055,16
2020-05-22;GECELCA 32;GECG;CARBON;67080,17
2020-05-22;GUAJIRA 1;GECG;CARBON;18263,78
2020-05-22;GUAJIRA 1;GECG;GAS;8141,63
2020-05-22;GUAJIRA 2;GECG;CARBON;27062,40
2020-05-22;GUAJIRA 2;GECG;GAS;1791,47
2020-05-22;MERILECTRICA 1;EPSG;GAS;0,00
2020-05-22;PAIPA 1;HIMG;CARBON;11104,72
2020-05-22;PAIPA 2;HIMG;CARBON;21073,18
2020-05-22;PAIPA 3;HIMG;CARBON;20347,63
2020-05-22;PAIPA 4;SOCG;CARBON;36633,36
2020-05-22;PROELECTRICA 1;PRIG;GAS;0,00
2020-05-22;TASAJERO 1;TRMG;CARBON;13402,51
2020-05-22;TEBSAB;TBSG;GAS NI;0,00
2020-05-22;TEBSAB;TBSG;GAS;92241,17
2020-05-22;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-05-22;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-22;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-22;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-22;TERMOCENTRO CC;ISGG;GAS;395,00
2020-05-22;TERMODORADA 1;EPMG;ACPM;0,00
2020-05-22;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-22;TERMOSIERRAB;EPMG;GAS;36206,89
2020-05-22;TERMOVALLE 1;TMVG;GAS;23083,42
2020-05-22;TERMOYOPAL 2;TYPG;GAS;9386,29
2020-05-22;ZIPAEMG 2;ENDG;CARBON;12087,05
2020-05-22;ZIPAEMG 3;ENDG;CARBON;13022,67
2020-05-22;ZIPAEMG 4;ENDG;CARBON;18527,21
2020-05-22;ZIPAEMG 5;ENDG;CARBON;10721,92
2020-05-23;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-23;BARRANQUILLA 3;TBSG;GAS;0,00
2020-05-23;BARRANQUILLA 4;TBSG;GAS;0,00
2020-05-23;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-23;CARTAGENA 1;ENDG;GAS;0,00
2020-05-23;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-05-23;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-23;CARTAGENA 2;ENDG;GAS;0,00
2020-05-23;CARTAGENA 3;ENDG;GAS;0,00
2020-05-23;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-23;FLORES 1;TMFG;GAS NI;21328,82
2020-05-23;FLORES 1;TMFG;GAS;1761,48
2020-05-23;FLORES 4B;TMFG;GAS NI;39213,48
2020-05-23;FLORES 4B;TMFG;GAS;3238,53
2020-05-23;GECELCA 3;GECG;CARBON;43989,76
2020-05-23;GECELCA 32;GECG;CARBON;68040,20
2020-05-23;GUAJIRA 1;GECG;GAS;7199,32
2020-05-23;GUAJIRA 1;GECG;CARBON;23963,26
2020-05-23;GUAJIRA 2;GECG;CARBON;31419,22
2020-05-23;GUAJIRA 2;GECG;GAS;2983,70
2020-05-23;MERILECTRICA 1;EPSG;GAS;0,00
2020-05-23;PAIPA 1;HIMG;CARBON;11037,40
2020-05-23;PAIPA 2;HIMG;CARBON;21766,53
2020-05-23;PAIPA 3;HIMG;CARBON;19297,86
2020-05-23;PAIPA 4;SOCG;CARBON;19919,94
2020-05-23;PROELECTRICA 1;PRIG;GAS;4281,00
2020-05-23;TASAJERO 1;TRMG;CARBON;13416,24
2020-05-23;TEBSAB;TBSG;GAS NI;0,00
2020-05-23;TEBSAB;TBSG;GAS;63806,76
2020-05-23;TERMOCANDELARIA 1;TCIG;GAS;426,00
2020-05-23;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-23;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-23;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-23;TERMOCENTRO CC;ISGG;GAS;24629,69
2020-05-23;TERMODORADA 1;EPMG;ACPM;0,00
2020-05-23;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-23;TERMONORTE;TMNG;ACPM;135,82
2020-05-23;TERMONORTE;TMNG;GAS;1928,94
2020-05-23;TERMOSIERRAB;EPMG;GAS;36025,16
2020-05-23;TERMOVALLE 1;TMVG;GAS;516,88
2020-05-23;TERMOYOPAL 2;TYPG;GAS;9390,63
2020-05-23;ZIPAEMG 2;ENDG;CARBON;226,57
2020-05-23;ZIPAEMG 3;ENDG;CARBON;16401,91
2020-05-23;ZIPAEMG 4;ENDG;CARBON;16042,47
2020-05-23;ZIPAEMG 5;ENDG;CARBON;17548,28
2020-05-24;BARRANQUILLA 3;TBSG;GAS;0,00
2020-05-24;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-24;BARRANQUILLA 4;TBSG;GAS;0,00
2020-05-24;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-24;CARTAGENA 1;ENDG;GAS;0,00
2020-05-24;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-05-24;CARTAGENA 2;ENDG;GAS;0,00
2020-05-24;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-24;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-24;CARTAGENA 3;ENDG;GAS;0,00
2020-05-24;FLORES 1;TMFG;GAS NI;21943,14
2020-05-24;FLORES 1;TMFG;GAS;1800,00
2020-05-24;FLORES 4B;TMFG;GAS;3200,01
2020-05-24;FLORES 4B;TMFG;GAS NI;39010,39
2020-05-24;GECELCA 3;GECG;CARBON;26618,31
2020-05-24;GECELCA 32;GECG;CARBON;69137,20
2020-05-24;GUAJIRA 1;GECG;GAS;7140,33
2020-05-24;GUAJIRA 1;GECG;CARBON;30094,29
2020-05-24;GUAJIRA 2;GECG;GAS;3286,61
2020-05-24;GUAJIRA 2;GECG;CARBON;31133,55
2020-05-24;MERILECTRICA 1;EPSG;GAS;0,00
2020-05-24;PAIPA 1;HIMG;CARBON;10955,76
2020-05-24;PAIPA 2;HIMG;CARBON;17088,38
2020-05-24;PAIPA 3;HIMG;CARBON;19814,02
2020-05-24;PROELECTRICA 1;PRIG;GAS;0,00
2020-05-24;TASAJERO 1;TRMG;CARBON;13426,94
2020-05-24;TEBSAB;TBSG;GAS;53407,25
2020-05-24;TEBSAB;TBSG;GAS NI;10400,00
2020-05-24;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-24;TERMOCANDELARIA 1;TCIG;GAS;4926,00
2020-05-24;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-24;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-24;TERMOCENTRO CC;ISGG;GAS;26222,00
2020-05-24;TERMODORADA 1;EPMG;GAS;6172,26
2020-05-24;TERMOEMCALI 1;TEMG;GAS;13182,00
2020-05-24;TERMOSIERRAB;EPMG;GAS;35887,89
2020-05-24;TERMOVALLE 1;TMVG;GAS;40388,25
2020-05-24;TERMOYOPAL 2;TYPG;GAS;4862,45
2020-05-24;ZIPAEMG 3;ENDG;CARBON;16442,78
2020-05-24;ZIPAEMG 4;ENDG;CARBON;13185,31
2020-05-24;ZIPAEMG 5;ENDG;CARBON;17383,01
2020-05-25;BARRANQUILLA 3;TBSG;GAS;0,00
2020-05-25;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-25;BARRANQUILLA 4;TBSG;GAS;0,00
2020-05-25;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-25;CARTAGENA 1;ENDG;GAS;0,00
2020-05-25;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-05-25;CARTAGENA 2;ENDG;GAS;0,00
2020-05-25;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-25;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-25;CARTAGENA 3;ENDG;GAS;0,00
2020-05-25;FLORES 1;TMFG;GAS NI;28000,93
2020-05-25;FLORES 1;TMFG;GAS;0,00
2020-05-25;FLORES 4B;TMFG;GAS;0,00
2020-05-25;FLORES 4B;TMFG;GAS NI;42307,83
2020-05-25;GECELCA 3;GECG;CARBON;0,00
2020-05-25;GECELCA 32;GECG;CARBON;64763,20
2020-05-25;GUAJIRA 1;GECG;GAS;597,61
2020-05-25;GUAJIRA 1;GECG;CARBON;262,52
2020-05-25;GUAJIRA 2;GECG;GAS;8664,55
2020-05-25;GUAJIRA 2;GECG;CARBON;24675,74
2020-05-25;MERILECTRICA 1;EPSG;GAS;17548,91
2020-05-25;PAIPA 1;HIMG;CARBON;10978,98
2020-05-25;PAIPA 3;HIMG;CARBON;19268,92
2020-05-25;PROELECTRICA 1;PRIG;GAS;16275,00
2020-05-25;TASAJERO 1;TRMG;CARBON;13381,32
2020-05-25;TEBSAB;TBSG;GAS;149261,20
2020-05-25;TEBSAB;TBSG;GAS NI;0,00
2020-05-25;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-05-25;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-05-25;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-25;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-05-25;TERMOCENTRO CC;ISGG;GAS;26266,00
2020-05-25;TERMODORADA 1;EPMG;GAS;11798,80
2020-05-25;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-25;TERMONORTE;TMNG;ACPM;152,48
2020-05-25;TERMONORTE;TMNG;GAS;6926,61
2020-05-25;TERMOSIERRAB;EPMG;GAS;35996,84
2020-05-25;TERMOVALLE 1;TMVG;GAS;41474,30
2020-05-25;TERMOYOPAL 2;TYPG;GAS;9721,83
2020-05-25;ZIPAEMG 2;ENDG;CARBON;5114,15
2020-05-25;ZIPAEMG 3;ENDG;CARBON;16472,75
2020-05-25;ZIPAEMG 4;ENDG;CARBON;17754,01
2020-05-25;ZIPAEMG 5;ENDG;CARBON;17708,86
2020-05-26;BARRANQUILLA 3;TBSG;GAS;0,00
2020-05-26;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-26;BARRANQUILLA 4;TBSG;GAS;0,00
2020-05-26;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-26;CARTAGENA 1;ENDG;GAS;0,00
2020-05-26;CARTAGENA 1;ENDG;COMBUSTOLEO;7304,00
2020-05-26;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-26;CARTAGENA 2;ENDG;GAS;0,00
2020-05-26;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-26;CARTAGENA 3;ENDG;GAS;0,00
2020-05-26;FLORES 1;TMFG;GAS NI;25647,54
2020-05-26;FLORES 1;TMFG;GAS;0,00
2020-05-26;FLORES 4B;TMFG;GAS;0,00
2020-05-26;FLORES 4B;TMFG;GAS NI;42360,89
2020-05-26;GECELCA 3;GECG;CARBON;0,00
2020-05-26;GECELCA 32;GECG;CARBON;64125,51
2020-05-26;GUAJIRA 1;GECG;GAS;0,00
2020-05-26;GUAJIRA 1;GECG;CARBON;0,00
2020-05-26;GUAJIRA 2;GECG;GAS;5815,44
2020-05-26;GUAJIRA 2;GECG;CARBON;7788,52
2020-05-26;MERILECTRICA 1;EPSG;GAS;23847,69
2020-05-26;PAIPA 1;HIMG;CARBON;10948,52
2020-05-26;PAIPA 2;HIMG;CARBON;15111,96
2020-05-26;PAIPA 3;HIMG;CARBON;19286,04
2020-05-26;PROELECTRICA 1;PRIG;GAS;19440,00
2020-05-26;TASAJERO 1;TRMG;CARBON;13397,06
2020-05-26;TASAJERO 2;TERG;CARBON;15961,48
2020-05-26;TEBSAB;TBSG;GAS NI;0,00
2020-05-26;TEBSAB;TBSG;GAS;134494,73
2020-05-26;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-05-26;TERMOCANDELARIA 1;TCIG;GAS NI;23255,00
2020-05-26;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-05-26;TERMOCANDELARIA 2;TCIG;GAS NI;29565,00
2020-05-26;TERMOCENTRO CC;ISGG;GAS;26166,00
2020-05-26;TERMODORADA 1;EPMG;GAS;11914,19
2020-05-26;TERMOEMCALI 1;TEMG;GAS;0,00
2020-05-26;TERMONORTE;TMNG;ACPM;336,23
2020-05-26;TERMONORTE;TMNG;GAS;13570,00
2020-05-26;TERMOSIERRAB;EPMG;GAS;35925,36
2020-05-26;TERMOVALLE 1;TMVG;GAS;39581,05
2020-05-26;TERMOYOPAL 2;TYPG;GAS;9780,13
2020-05-26;ZIPAEMG 2;ENDG;CARBON;12078,50
2020-05-26;ZIPAEMG 3;ENDG;CARBON;16346,95
2020-05-26;ZIPAEMG 4;ENDG;CARBON;12646,22
2020-05-26;ZIPAEMG 5;ENDG;CARBON;17809,71
2020-05-27;BARRANQUILLA 3;TBSG;GAS;0,00
2020-05-27;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-05-27;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-05-27;BARRANQUILLA 4;TBSG;GAS;0,00
2020-05-27;CARTAGENA 1;ENDG;GAS;0,00
2020-05-27;CARTAGENA 1;ENDG;COMBUSTOLEO;3592,00
2020-05-27;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-05-27;CARTAGENA 2;ENDG;GAS;0,00
2020-05-27;CARTAGENA 3;ENDG;GAS;57,00
2020-05-27;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-05-27;FLORES 1;TMFG;GAS NI;25783,64
2020-05-27;FLORES 1;TMFG;GAS;0,00
2020-05-27;FLORES 4B;TMFG;GAS NI;42016,22
2020-05-27;FLORES 4B;TMFG;GAS;0,00
2020-05-27;GECELCA 3;GECG;CARBON;0,00
2020-05-27;GECELCA 32;GECG;CARBON;67321,18
2020-05-27;GUAJIRA 1;GECG;GAS;134,95
2020-05-27;GUAJIRA 1;GECG;CARBON;0,00
2020-05-27;GUAJIRA 2;GECG;GAS;0,00
2020-05-27;GUAJIRA 2;GECG;CARBON;0,00
2020-05-27;MERILECTRICA 1;EPSG;GAS;22988,22
