Ano,Dias para iniciar un negocio,Emisiones de CO2,Esperanza de vida (mujeres),Esperanza de vida (varones),Facilidad para hacer negocios,Gasto en salud ( del PIB),Gasto en salud (per capita),Horas preparar los impuestos,Interes de prestamos,PIB,Pais,Poblacion 0-14,Poblacion 15-64,Poblacion 65+,Poblacion total,Poblacion urbana,Region,Tasa de mortalidad infantil,Tasa de natalidad,Tasa tributaria empresarial,Turismo emisor,Turismo receptivo,Uso de Internet,Uso de energia,Uso de telefonos celulares
2000-12-01,NA,87931,71,67,NA,3.50,60,NA,10.00,54790058957,Algeria,34.20,61.90,3.90,31719449,59.90,africa,3.40,2.00,NA,193000000,102000000,0,26998,0
2000-12-01,NA,9542,47,44,NA,3.40,22,NA,103.20,9129594819,Angola,47.60,49.90,2.50,13924930,32.40,africa,12.80,5.00,NA,146000000,34000000,0,7499,0
2000-12-01,NA,1617,57,53,NA,4.30,15,NA,NA,2359122303,Benin,45.40,51.70,2.90,6949366,38.30,africa,9.00,4.30,NA,50000000,77000000,0,1983,0
2000-12-01,NA,4276,52,49,NA,4.70,152,NA,15.50,5788311645,Botsuana,38.30,58.70,2.90,1755375,53.20,africa,5.40,2.70,NA,209000000,227000000,0,1836,0.1
2000-12-01,NA,1041,52,49,NA,5.10,12,NA,NA,2610959139,Burkina Faso,46.80,50.50,2.80,11607944,17.80,africa,9.60,4.60,NA,30000000,23000000,0,NA,0
2000-12-01,NA,301,49,47,NA,6.30,7,NA,15.80,870486066,Burundi,49.00,48.10,2.90,6674286,8.20,africa,9.20,4.20,NA,14000000,1400000,0,NA,0
2000-12-01,NA,3432,53,51,NA,4.40,26,NA,22.00,9287367569,Camerun,45.30,51.30,3.40,15927713,45.50,africa,9.30,4.10,NA,241000000,132000000,0,6310,0
2000-12-01,NA,176,48,46,NA,6.30,10,NA,22.00,1385058212,Chad,49.00,48.20,2.80,8301151,21.60,africa,10.60,5.10,NA,56000000,14000000,0,NA,0
2000-12-01,NA,84,59,56,NA,3.50,13,NA,12.00,201899884,Comoros,41.50,55.40,3.10,528312,28.10,africa,7.30,3.90,NA,NA,15000000,0,NA,NA
2000-12-01,NA,1646,48,45,NA,4.80,14,NA,NA,19088046305,Congo (Kinshasa),46.40,50.70,2.80,46949244,35.10,africa,11.50,4.80,NA,NA,NA,0,16679,0
2000-12-01,NA,1049,53,51,NA,2.10,22,NA,22.00,3219910666,Congo (Kinshasa),41.90,54.50,3.60,3126204,58.70,africa,7.70,3.90,NA,59000000,12400000,0,814,0
2000-12-01,NA,6791,47,46,NA,6.50,42,NA,NA,10417060605,Costa de Marfil,42.10,55.00,2.90,16131332,43.50,africa,10.00,3.80,NA,291000000,53000000,0,6734,0
2000-12-01,NA,141326,71,66,NA,5.40,79,NA,13.20,99838540997,Egipto,35.40,59.20,5.30,66136590,42.80,africa,3.60,2.50,NA,1206000000,4657000000,0,40658,0
2000-12-01,NA,609,58,54,NA,4.50,7,NA,NA,706370812,Eritrea,47.00,51.20,1.80,3939348,17.60,africa,5.80,4.00,NA,NA,36000000,0,708,NA
2000-12-01,NA,5831,53,51,NA,4.30,5,NA,10.90,8091384891,Etiopia,46.60,50.30,3.10,66024199,14.70,africa,9.00,4.40,NA,80000000,205000000,0,25242,0
2000-12-01,NA,1052,61,59,NA,2.90,118,NA,22.00,5067865503,Gabon,40.60,53.50,5.90,1225527,80.10,africa,5.60,3.40,NA,183000000,99000000,0,1463,0.1
2000-12-01,NA,275,56,54,NA,4.50,29,NA,24.00,782913866,Gambia,45.90,51.40,2.70,1228863,47.90,africa,6.30,4.50,NA,NA,NA,0,NA,0
2000-12-01,NA,6289,58,56,NA,4.80,13,NA,NA,4982849054,Ghana,41.40,55.60,3.00,18825034,43.90,africa,6.50,3.50,NA,162000000,357000000,0,7736,0
2000-12-01,NA,1280,51,51,NA,5.60,19,NA,19.40,2995360969,Guinea,44.00,52.50,3.40,8746128,31.00,africa,10.30,4.20,NA,13000000,7800000,0,NA,0
2000-12-01,NA,455,49,46,NA,2.40,57,NA,22.00,1045998534,Guinea Ecuatorial,42.60,53.70,3.70,518179,38.80,africa,9.90,4.00,NA,19000000,5000000,0,NA,0
2000-12-01,NA,147,53,50,NA,4.90,16,NA,NA,361858968,Guinea-Bissau,43.50,53.40,3.10,1273312,36.70,africa,10.90,4.20,NA,NA,NA,0,NA,NA
2000-12-01,NA,10418,54,52,NA,4.70,19,NA,22.30,12705350153,Kenia,44.20,53.10,2.80,31285050,19.90,africa,6.90,3.90,NA,156000000,500000000,0,14055,0
2000-12-01,NA,NA,48,47,NA,6.90,29,NA,17.10,771200632,Lesoto,41.20,54.30,4.50,1856225,19.50,africa,8.10,3.10,NA,195000000,18000000,0,NA,0
2000-12-01,NA,436,53,52,NA,5.90,11,NA,20.50,529064647,Liberia,43.20,53.70,3.10,2891968,44.30,africa,11.90,4.30,NA,NA,NA,0,NA,0
2000-12-01,NA,47114,74,70,NA,3.40,252,NA,7.00,33896600871,Libia,33.30,62.80,3.90,5176185,76.30,africa,2.40,2.20,NA,495000000,84000000,0,15901,0
2000-12-01,NA,1874,60,57,NA,5.00,12,NA,26.50,3877673635,Madagascar,45.50,51.50,3.00,15744811,27.10,africa,7.10,4.10,NA,139000000,152000000,0,NA,0
2000-12-01,NA,906,46,46,NA,6.10,9,NA,53.10,1743506287,Malawi,45.80,51.10,3.10,11321496,14.60,africa,10.30,4.50,NA,53000000,29000000,0,NA,0
2000-12-01,NA,543,49,49,NA,6.30,16,NA,NA,2422482318,Mali,46.10,50.40,3.50,10260577,28.40,africa,11.60,4.80,NA,66000000,47000000,0,NA,0
2000-12-01,NA,33905,70,67,NA,4.20,54,NA,13.30,37020609825,Marruecos,34.10,61.30,4.70,28710123,53.30,africa,4.30,2.20,NA,506000000,2280000000,0,10238,0.1
2000-12-01,NA,2769,75,68,NA,3.70,146,NA,20.80,4582562398,Mauricio,25.80,68.10,6.10,1186873,42.70,africa,1.60,1.70,NA,203000000,732000000,0.1,NA,0.2
2000-12-01,NA,1236,61,58,NA,6.00,24,NA,25.60,1293653473,Mauritania,42.80,54.00,3.20,2708095,49.20,africa,7.60,3.80,NA,NA,NA,0,NA,0
2000-12-01,NA,1349,49,46,NA,6.20,15,NA,19.00,4310090791,Mozambique,43.80,53.00,3.20,18275618,29.10,africa,11.40,4.40,NA,122000000,74000000,0,7173,0
2000-12-01,NA,1643,57,53,NA,6.10,126,NA,15.30,3908645566,Namibia,40.50,56.20,3.30,1897953,32.40,africa,4.90,3.20,NA,86000000,193000000,0,978,0
2000-12-01,NA,796,51,51,NA,6.40,10,NA,NA,1798374533,Niger,47.90,49.50,2.50,10989815,16.20,africa,10.10,5.30,NA,32000000,23000000,0,NA,0
2000-12-01,NA,79182,47,46,NA,4.60,17,NA,21.30,46385996027,Nigeria,43.50,53.70,2.80,122876727,34.80,africa,11.30,4.30,NA,610000000,186000000,0,90596,0
2000-12-01,NA,268,45,42,NA,4.30,11,NA,22.00,914500332,Republica Centroafricana,42.30,53.70,4.00,3638316,37.60,africa,11.30,3.90,NA,33000000,5000000,0,NA,0
2000-12-01,NA,686,49,47,NA,4.20,9,NA,17.00,1734938190,Ruanda,46.60,50.50,3.00,8395577,14.90,africa,10.80,4.10,NA,35000000,27000000,0,NA,0
2000-12-01,NA,48,65,62,NA,8.90,46,NA,39.70,76709305,Santo Tome y Principe,44.00,52.00,4.00,139428,53.40,africa,5.80,3.60,NA,2200000,9900000,0,NA,NA
2000-12-01,NA,3938,59,56,NA,4.60,22,NA,NA,4679604922,Senegal,45.10,51.70,3.20,9861679,40.30,africa,6.90,4.00,NA,125000000,152000000,0,2398,0
2000-12-01,NA,565,NA,NA,NA,4.80,371,NA,10.70,614877971,Seychelles,28.20,63.70,8.10,81131,50.10,africa,1.20,1.90,NA,44000000,225000000,0.1,NA,0.3
2000-12-01,NA,425,39,37,NA,18.40,28,NA,26.30,635874002,Sierra Leona,43.00,54.60,2.50,4139757,35.60,africa,14.10,4.40,NA,35000000,10000000,0,NA,0
2000-12-01,NA,517,52,49,NA,NA,NA,NA,NA,NA,Somalia,47.20,49.90,2.90,7385416,33.20,africa,10.50,4.90,NA,NA,NA,0,NA,0
2000-12-01,NA,1188,49,48,NA,5.30,75,NA,14.00,1524490159,Suazilandia,44.60,52.40,2.90,1063715,22.70,africa,8.00,3.30,NA,32000000,24000000,0,NA,0
2000-12-01,NA,368611,58,54,NA,8.30,246,NA,14.50,132877640158,Sudafrica,33.00,63.60,3.40,44000000,56.90,africa,5.20,2.40,NA,2684000000,3338000000,0.1,109264,0.2
2000-12-01,NA,5534,60,56,NA,3.40,15,NA,NA,12257299163,Sudan,43.70,53.30,3.00,27729798,32.50,africa,6.90,4.00,NA,55000000,5000000,0,13340,0
2000-12-01,NA,NA,50,48,NA,NA,NA,NA,NA,NA,Sudan del Sur,44.70,52.30,3.00,6652984,16.50,africa,11.00,4.30,NA,NA,NA,NA,NA,NA
2000-12-01,NA,2651,51,49,NA,3.40,10,NA,21.60,10185786171,Tanzania,44.80,52.30,2.90,34020512,22.30,africa,8.00,4.20,NA,369000000,381000000,0,13390,0
2000-12-01,NA,1357,54,53,NA,5.30,14,NA,NA,1294250280,Togo,44.20,52.90,2.90,4864753,32.90,africa,7.70,3.90,NA,15000000,11000000,0,2111,0
2000-12-01,NA,19923,75,71,NA,5.40,123,NA,NA,21473188882,Tunez,29.80,64.10,6.00,9563500,63.40,africa,2.60,1.70,NA,310000000,1977000000,0,7306,0
2000-12-01,NA,1533,48,48,NA,6.60,16,NA,22.90,6193246632,Uganda,49.30,48.10,2.70,24275641,12.10,africa,8.90,4.80,NA,NA,165000000,0,NA,0
2000-12-01,NA,403,59,55,NA,5.80,44,NA,NA,551230862,Yibuti,41.40,55.60,3.00,722887,76.50,africa,8.00,3.00,NA,14800000,8100000,0,NA,0
2000-12-01,NA,1819,42,42,NA,5.60,18,NA,38.80,3253551750,Zambia,45.70,51.50,2.70,10100981,34.80,africa,10.00,4.50,NA,102000000,67000000,0,6244,0
2000-12-01,NA,13887,44,44,NA,NA,NA,NA,68.20,6689957610,Zimbabue,42.20,54.50,3.40,12503652,33.80,africa,6.10,3.20,NA,NA,125000000,0,9865,0
2000-12-01,NA,781,56,54,NA,NA,NA,NA,NA,NA,Afganistan,49.50,48.50,2.00,20595360,21.30,Asia,9.50,5.00,NA,NA,NA,NA,NA,NA
2000-12-01,NA,3465,75,68,NA,6.30,39,NA,31.60,1911563665,Armenia,25.90,64.10,10.00,3076098,64.70,Asia,2.70,1.30,NA,56000000,52000000,0,2015,0
2000-12-01,NA,29508,70,64,NA,4.70,30,NA,19.70,5272617196,Azerbaiyan,31.10,63.30,5.60,8048600,51.40,Asia,6.10,1.50,NA,138000000,68000000,0,11296,0.1
2000-12-01,NA,27869,66,65,NA,2.80,10,NA,15.50,47124925462,Banglades,37.00,59.00,4.10,132383265,23.60,Asia,6.40,2.70,NA,471000000,50000000,0,18591,0
2000-12-01,NA,6527,78,74,NA,3.00,543,NA,5.50,6001153318,Brunei,30.40,66.80,2.80,331801,71.20,Asia,0.80,2.30,NA,NA,NA,0.1,2385,0.3
2000-12-01,NA,400,60,60,NA,6.70,52,NA,16.00,439158233,Butan,40.60,55.60,3.80,564350,25.40,Asia,5.90,2.80,NA,NA,10000000,0,NA,NA
2000-12-01,NA,1977,65,59,NA,6.30,19,NA,NA,3654031716,Camboya,40.80,55.40,3.80,12222871,18.60,Asia,8.20,2.80,NA,52000000,345000000,0,3412,0
2000-12-01,NA,3405180,74,71,NA,4.60,43,NA,5.90,1198474937925,China,25.60,67.50,6.90,1262645000,35.90,Asia,3.00,1.40,NA,14169000000,17318000000,0,1161353,0.1
2000-12-01,NA,76699,69,61,NA,NA,NA,NA,NA,NA,Corea del Norte,26.00,68.10,5.90,22840225,59.40,Asia,4.50,1.80,NA,NA,NA,NA,19717,NA
2000-12-01,NA,447561,80,72,NA,4.30,491,NA,8.50,561633037420,Corea del Sur,21.00,71.70,7.30,47008111,79.60,Asia,0.50,1.30,NA,7945000000,8527000000,0.4,188161,0.6
2000-12-01,NA,73307,70,64,NA,3.20,33,NA,10.90,81026294681,Filipinas,38.50,58.30,3.20,77651848,48.00,Asia,3.00,3.00,NA,1841000000,2334000000,0,39872,0.1
2000-12-01,NA,4536,75,68,NA,6.90,45,NA,24.70,3057453461,Georgia,21.90,65.60,12.50,4418300,52.60,Asia,3.10,1.20,NA,129000000,107000000,0,2869,0
2000-12-01,NA,40465,84,78,NA,NA,NA,NA,9.50,171668164083,Hong Kong,17.30,71.70,11.00,6665000,100.00,Asia,NA,0.80,NA,12502000000,8198000000,0.3,13392,0.8
2000-12-01,NA,1186663,63,61,NA,4.30,20,NA,12.30,476609148166,India,34.20,61.40,4.40,1042261758,27.70,Asia,6.70,2.60,NA,3686000000,3598000000,0,457198,0
2000-12-01,NA,263419,69,65,NA,2.00,15,NA,18.50,165021012262,Indonesia,30.70,64.70,4.70,208938698,42.00,Asia,4.10,2.20,NA,3197000000,4975000000,0,154768,0
2000-12-01,NA,1219589,85,78,NA,7.60,2834,NA,2.10,4731198760271,Japon,14.60,68.20,17.20,126870000,78.60,Asia,0.30,0.90,NA,42643000000,5970000000,0.3,518964,0.5
2000-12-01,NA,127769,71,60,NA,4.20,52,NA,NA,18291990619,Kazajistan,27.70,65.50,6.80,14883626,55.70,Asia,3.80,1.50,NA,483000000,403000000,0,35679,0
2000-12-01,NA,4529,72,65,NA,4.70,13,NA,51.90,1369691955,Kirguistan,35.00,59.60,5.50,4898400,35.30,Asia,4.20,2.00,NA,28000000,20000000,0,2317,0
2000-12-01,NA,972,63,60,NA,3.30,11,NA,32.00,1731198022,Laos,43.50,52.90,3.60,5388281,22.00,Asia,8.30,3.10,NA,8000000,114000000,0,NA,0
2000-12-01,NA,1635,80,75,NA,NA,NA,NA,9.90,6101794939,Macao,22.80,69.80,7.40,431907,100.00,Asia,NA,0.90,NA,NA,3205000000,0.1,NA,0.3
2000-12-01,NA,126603,75,71,NA,3.00,120,NA,7.70,93789473684,Malasia,33.30,62.80,3.80,23420751,62.00,Asia,0.90,2.30,NA,2543000000,5873000000,0.2,47110,0.2
2000-12-01,NA,499,70,69,NA,7.10,162,NA,13.00,624337144,Maldivas,41.30,54.90,3.80,272745,27.70,Asia,3.50,2.50,NA,60000000,321000000,0,NA,0
2000-12-01,NA,7506,66,60,NA,4.70,22,NA,37.00,1136896162,Mongolia,34.80,61.50,3.70,2397473,57.10,Asia,4.90,1.90,NA,54000000,43000000,0,2397,0.1
2000-12-01,NA,10088,64,60,NA,2.10,3,NA,15.30,NA,Myanmar,30.70,64.50,4.70,48453000,27.00,Asia,5.90,2.10,NA,30000000,195000000,NA,12841,0
2000-12-01,NA,3234,63,61,NA,5.00,12,NA,9.50,5494252208,Nepal,40.40,55.80,3.80,23184177,13.40,Asia,6.00,3.30,NA,109000000,219000000,0,8108,0
2000-12-01,NA,106449,65,63,NA,3.00,15,NA,NA,73952374970,Pakistan,41.50,54.60,3.90,143832014,33.20,Asia,8.80,3.10,NA,574000000,551000000,NA,64067,0
2000-12-01,NA,49006,80,76,NA,2.70,662,NA,5.80,95835970989,Singapur,21.50,71.20,7.30,4027900,100.00,Asia,0.30,1.20,NA,4535000000,5142000000,0.4,18692,0.7
2000-12-01,NA,10161,75,68,NA,3.70,32,NA,16.20,16330810304,Sri Lanka,26.90,66.90,6.30,19102000,18.40,Asia,1.40,1.80,NA,383000000,388000000,0,8327,0
2000-12-01,NA,188355,75,67,NA,3.40,67,NA,7.80,122725247706,Tailandia,24.20,69.30,6.60,62343379,31.40,Asia,1.90,1.50,NA,3218000000,9935000000,0,72284,0
2000-12-01,NA,2237,68,60,NA,4.60,6,NA,25.60,860550294,Tayikistan,42.90,53.60,3.50,6186152,26.50,Asia,7.50,3.00,NA,NA,NA,0,2149,0
2000-12-01,NA,NA,61,58,NA,5.10,19,NA,NA,350100000,Timor-Leste,49.80,47.90,2.40,853585,24.30,Asia,8.40,4.30,NA,NA,NA,NA,NA,NA
2000-12-01,NA,35365,68,60,NA,3.90,44,NA,NA,2904662605,Turkmenistan,36.30,59.40,4.30,4501419,45.90,Asia,6.60,2.40,NA,NA,NA,0,14871,0
2000-12-01,NA,119951,70,64,NA,5.30,29,NA,NA,13760374488,Uzbekistan,37.30,58.40,4.30,24650400,37.40,Asia,5.30,2.10,NA,NA,63000000,0,50757,0
2000-12-01,NA,53645,78,69,NA,5.30,20,NA,10.60,33640085728,Vietnam,31.60,62.00,6.40,77630900,24.40,Asia,2.70,1.70,NA,NA,NA,0,28736,0
2000-12-01,NA,3022,77,71,NA,6.40,70,NA,22.10,3686649387,Albania,30.30,62.80,6.80,3089027,41.70,Europa,2.30,1.90,NA,290000000,398000000,0,1763,0
2000-12-01,NA,829978,81,75,NA,10.40,2387,NA,9.60,1886401326700,Alemania,15.60,68.10,16.30,82211508,73.10,Europa,0.40,0.90,NA,57601000000,24943000000,0.3,336584,0.6
2000-12-01,NA,524,NA,NA,NA,6.20,1330,NA,NA,1133644295,Andorra,NA,NA,NA,65399,92.40,Europa,0.40,1.10,NA,NA,NA,0.1,NA,0.4
2000-12-01,NA,12064,76,71,NA,8.70,153,NA,18.90,3586883989,Antigua Republica Yugoslava de Macedonia,22.40,67.60,10.00,2052129,58.50,Europa,1.40,1.30,NA,58000000,88000000,0,2668,0.1
2000-12-01,NA,63696,81,75,NA,10.00,2403,NA,NA,192070749954,Austria,17.00,67.50,15.50,8011566,65.80,Europa,0.50,1.00,NA,7001000000,11382000000,0.3,28558,0.8
2000-12-01,NA,115709,81,75,NA,8.10,1845,NA,8.00,232672747374,Belgica,17.60,65.50,16.90,10251250,97.10,Europa,0.50,1.10,NA,9429000000,6592000000,0.3,58508,0.5
2000-12-01,NA,53469,75,63,NA,6.10,64,NA,67.70,12736856485,Bielorrusia,18.60,67.90,13.40,10005000,70.00,Europa,1.10,0.90,NA,247000000,188000000,0,24695,0
2000-12-01,NA,23223,77,72,NA,7.10,103,NA,30.50,5505984456,Bosnia y Herzegovina,20.20,69.10,10.70,3834364,39.30,Europa,0.80,1.00,NA,92000000,246000000,0,4346,0
2000-12-01,NA,43531,75,68,NA,6.20,98,NA,11.30,12903546765,Bulgaria,15.70,67.70,16.60,8170172,68.90,Europa,1.80,0.90,NA,764000000,1364000000,0.1,18688,0.1
2000-12-01,NA,6850,80,76,NA,5.80,744,NA,8.00,9314937556,Chipre,22.40,67.40,10.20,943287,68.60,Europa,0.60,1.30,NA,543000000,2137000000,0.2,2137,0.2
2000-12-01,NA,19644,77,69,NA,7.80,377,NA,12.10,21517784659,Croacia,17.20,67.30,15.60,4426000,55.60,Europa,0.70,1.00,NA,634000000,2871000000,0.1,7790,0.2
2000-12-01,NA,47260,79,74,NA,8.70,2613,NA,8.10,160082517846,Dinamarca,18.50,66.70,14.90,5339616,85.10,Europa,0.50,1.30,NA,4669000000,3671000000,0.4,18634,0.6
2000-12-01,NA,37312,77,69,NA,5.50,208,NA,14.90,28724041828,Eslovaquia,19.70,68.90,11.40,5388720,56.20,Europa,1.00,1.00,NA,341000000,441000000,0.1,17743,0.2
2000-12-01,NA,14265,79,72,NA,8.30,831,NA,15.80,19979467790,Eslovenia,15.90,70.00,14.10,1988925,50.80,Europa,0.50,0.90,NA,544000000,1016000000,0.2,6413,0.6
2000-12-01,NA,294434,83,76,NA,7.20,1045,NA,5.20,580345494748,Espana,14.80,68.40,16.90,40263216,76.30,Europa,0.50,1.00,NA,7710000000,32656000000,0.1,121856,0.6
2000-12-01,NA,15181,76,65,NA,5.30,213,NA,7.40,5675697575,Estonia,18.00,66.90,15.20,1396985,69.40,Europa,0.90,1.00,NA,253000000,657000000,0.3,4715,0.4
2000-12-01,NA,52141,81,74,NA,7.20,1700,NA,5.60,121793808734,Finlandia,18.20,66.90,14.90,5176209,82.20,Europa,0.40,1.10,NA,2293000000,2035000000,0.4,32233,0.7
2000-12-01,NA,365560,83,75,NA,10.10,2209,NA,6.70,1326334438917,Francia,18.90,65.00,16.00,60911057,75.90,Europa,0.40,1.30,NA,26703000000,38534000000,0.1,251981,0.5
2000-12-01,NA,91616,81,75,NA,7.90,918,NA,12.30,124418163928,Grecia,15.20,68.00,16.80,10917482,72.70,Europa,0.70,1.00,NA,4564000000,9262000000,0.1,27086,0.5
2000-12-01,NA,57238,76,67,NA,7.20,326,NA,12.60,46385589534,Hungria,16.80,68.00,15.10,10210971,64.60,Europa,1.00,1.00,NA,1722000000,3809000000,0.1,24999,0.3
2000-12-01,NA,41345,79,74,NA,6.10,1572,NA,4.80,97331522066,Irlanda,21.80,67.00,11.20,3805174,59.10,Europa,0.60,1.40,NA,2626000000,3517000000,0.2,13574,0.6
2000-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563667800,Isla de Man,NA,NA,NA,76806,51.80,Europa,NA,NA,NA,NA,NA,NA,NA,NA
2000-12-01,NA,2164,82,78,NA,9.50,2961,NA,16.80,8697298234,Islandia,23.30,65.10,11.60,281205,92.40,Europa,0.30,1.40,NA,471000000,386000000,0.4,3100,0.8
2000-12-01,NA,711,82,76,NA,NA,NA,NA,NA,1062339944,Islas Faroe,NA,NA,NA,46491,36.30,Europa,NA,NA,NA,NA,NA,0.3,NA,0.4
2000-12-01,NA,451441,83,77,NA,7.90,1527,NA,7.00,1104009462562,Italia,14.30,67.40,18.30,56942108,67.20,Europa,0.50,1.00,NA,18169000000,28706000000,0.2,171522,0.7
2000-12-01,NA,NA,70,66,NA,NA,NA,NA,NA,1849196082,Kosovo,NA,NA,NA,1700000,NA,Europa,NA,2.30,NA,NA,NA,NA,1545,NA
2000-12-01,NA,6241,76,65,NA,6.00,197,NA,11.90,7833068425,Letonia,17.90,67.10,15.00,2367550,68.10,Europa,1.50,0.90,NA,281000000,172000000,0.1,3832,0.2
2000-12-01,NA,NA,80,74,NA,NA,NA,NA,NA,2483890594,Liechtenstein,NA,NA,NA,33093,15.10,Europa,NA,1.30,NA,NA,NA,0.4,NA,0.3
2000-12-01,NA,12200,78,67,NA,6.50,212,NA,12.10,11434200000,Lituania,19.90,66.20,13.90,3499536,67.00,Europa,1.00,1.00,NA,261000000,430000000,0.1,7131,0.2
2000-12-01,NA,8240,81,75,NA,7.50,3495,NA,NA,20267551133,Luxemburgo,18.90,67.00,14.10,436300,84.20,Europa,0.40,1.30,NA,1309000000,1686000000,0.2,3335,0.7
2000-12-01,NA,2065,80,76,NA,6.60,643,NA,7.30,3957418083,Malta,20.70,68.60,10.70,381363,92.40,Europa,0.70,1.20,NA,224000000,731000000,0.1,676,0.3
2000-12-01,NA,3513,71,63,NA,6.70,24,NA,33.80,1288420223,Moldavia,23.70,66.30,10.00,3639592,45.80,Europa,2.50,1.20,NA,86000000,57000000,0,2883,0
2000-12-01,NA,NA,NA,NA,NA,3.30,2685,NA,NA,2647883820,Monaco,NA,NA,NA,32081,100.00,Europa,0.40,NA,NA,NA,NA,0.4,NA,0.4
2000-12-01,NA,NA,77,71,NA,7.50,121,NA,NA,984279596,Montenegro,21.30,67.30,11.30,611196,58.50,Europa,1.30,1.30,NA,NA,NA,NA,NA,NA
2000-12-01,NA,38808,81,76,NA,9.10,3432,NA,8.90,168288531891,Noruega,20.00,64.80,15.20,4490967,76.10,Europa,0.40,1.30,NA,4893000000,2521000000,0.5,26092,0.7
2000-12-01,NA,165363,81,76,NA,8.00,1932,NA,4.80,385074626866,Paises Bajos,18.60,67.90,13.60,15925513,76.80,Europa,0.50,1.30,NA,13649000000,11285000000,0.4,73223,0.7
2000-12-01,NA,301691,78,70,NA,5.50,247,NA,20.00,171276118424,Polonia,19.40,68.40,12.30,38258629,61.70,Europa,0.80,1.00,NA,3417000000,6128000000,0.1,89116,0.2
2000-12-01,NA,62966,80,73,NA,9.30,1070,NA,NA,117299520914,Portugal,16.20,67.60,16.20,10289898,54.40,Europa,0.60,1.20,NA,2754000000,6027000000,0.2,24673,0.6
2000-12-01,NA,543662,80,75,NA,7.00,1761,NA,6.00,1493628385535,Reino Unido,19.00,65.20,15.80,58892514,78.70,Europa,0.60,1.20,NA,47009000000,29978000000,0.3,222940,0.7
2000-12-01,NA,124649,78,72,NA,6.30,361,NA,7.20,58807244368,Republica Checa,16.50,69.70,13.80,10255063,74.00,Europa,0.60,0.90,NA,1276000000,2973000000,0.1,40993,0.4
2000-12-01,NA,89985,75,68,NA,4.30,72,NA,53.90,37305099928,Rumania,18.60,68.00,13.40,22442971,53.00,Europa,2.30,1.00,NA,447000000,394000000,0,36228,0.1
2000-12-01,NA,1558112,72,59,NA,5.40,96,NA,24.40,259708496267,Rusia,18.20,69.40,12.40,146596870,73.40,Europa,2.00,0.90,NA,8848000000,3429000000,0,619265,0
2000-12-01,NA,NA,84,77,NA,5.30,2161,NA,9.20,773907642,San Marino,NA,NA,NA,26969,93.40,Europa,0.50,NA,NA,NA,NA,0.5,NA,0.5
2000-12-01,NA,NA,75,70,NA,7.40,51,NA,6.30,6082791506,Serbia,20.20,66.90,12.90,7516346,53.20,Europa,1.10,1.00,NA,NA,NA,NA,13728,NA
2000-12-01,NA,49794,82,77,NA,8.20,2282,NA,5.80,247260155858,Suecia,18.40,64.30,17.30,8872109,84.00,Europa,0.30,1.00,NA,8959000000,4825000000,0.5,47556,0.7
2000-12-01,NA,39050,83,77,NA,9.90,3541,NA,4.30,256042925982,Suiza,17.40,67.30,15.30,7184250,73.30,Europa,0.50,1.10,NA,7360000000,8988000000,0.5,25005,0.6
2000-12-01,NA,216148,74,66,NA,4.90,196,NA,NA,266567532726,Turquia,30.70,63.40,6.00,63174483,64.70,Europa,3.40,2.10,NA,1713000000,7636000000,0,76348,0.3
2000-12-01,NA,320774,74,62,NA,5.60,36,NA,41.50,31261527363,Ucrania,17.50,68.80,13.80,49175848,67.10,Europa,1.60,0.80,NA,561000000,563000000,0,133794,0
2000-12-01,NA,345,76,71,NA,4.00,408,NA,12.20,787693391,Antigua y Barbuda,29.20,63.70,7.10,77648,32.10,Las Americas,1.40,2.00,NA,31000000,291000000,0.1,NA,0.3
2000-12-01,NA,141077,78,70,NA,9.20,710,NA,11.10,344272910000,Argentina,27.90,62.10,9.90,36903067,89.10,Las Americas,1.80,1.90,NA,5460000000,3195000000,0.1,60954,0.2
2000-12-01,NA,2233,76,71,NA,NA,NA,NA,12.10,1873452514,Aruba,23.20,69.20,7.60,90858,46.70,Las Americas,NA,1.40,NA,163000000,850000000,0.2,NA,0.2
2000-12-01,NA,1668,75,69,NA,5.20,1107,NA,6.00,6327552000,Bahamas. Las,29.30,65.40,5.40,297759,82.00,Las Americas,1.30,1.80,NA,348000000,1753000000,0.1,NA,0.1
2000-12-01,NA,1188,75,71,NA,6.30,602,NA,10.20,3119500000,Barbados,21.90,66.60,11.50,267190,33.80,Las Americas,1.50,1.30,NA,141000000,733000000,0,NA,0.1
2000-12-01,NA,689,74,67,NA,4.00,139,NA,16.00,831750000,Belice,40.20,55.50,4.30,238586,47.70,Las Americas,2.10,2.90,NA,44000000,111000000,0.1,NA,0.1
2000-12-01,NA,495,81,75,NA,NA,NA,NA,NA,3480219000,Bermuda,NA,NA,NA,61833,100.00,Las Americas,NA,1.40,NA,NA,431000000,0.4,NA,0.2
2000-12-01,NA,10224,65,61,NA,6.10,60,NA,34.60,8397858185,Bolivia,39.80,56.00,4.20,8495271,61.80,Las Americas,5.70,3.10,NA,116000000,101000000,0,3737,0.1
2000-12-01,NA,327984,74,67,NA,7.20,265,NA,56.80,644701831101,Brasil,29.60,64.90,5.50,174504898,81.20,Las Americas,2.90,2.10,NA,4548000000,1969000000,0,187442,0.1
